RDMD_ID,Region,"Household ID","H5 - Reported incident to authority","I4 - Type of construction materials of the floor","I7 - Presence electricity in the building/house"
757,17,531701100300100650060," ",4,2
758,17,531701100300101700157," ",4,1
759,17,531701100300100110011," ",4,1
760,17,531701100300100020002," ",4,2
761,17,531701100300101910175," ",4,2
762,17,531701100300102750236," ",1,2
763,17,531701100300100230019," ",4,2
764,17,531701100300103380292," ",4,1
765,17,531701100200001530140," ",4,1
766,17,531701100200000480040," ",1,1
767,17,531701100200000630054," ",3,1
768,17,531701100200002580245," ",2,1
769,17,531701100200000030003," ",4,2
770,17,531701100200001980185," ",4,1
771,17,531701100200002430230," ",1,2
772,17,531701100200001080095," ",3,1
773,17,531701100200002730260," ",4,1
774,17,531701100200001838003," ",1,1
775,17,531701100200002130200," ",1,1
776,17,531701100200001380125," ",4,2
777,17,531701100200003030290," ",4,1
778,17,531701100200001688002," ",4,1
779,17,531701100200000180018," ",4,1
780,17,531701100200001230110," ",4,2
781,17,531701100200000108004," ",4,2
782,17,531701100200000780065," ",1,1
783,17,531701100200000338001," ",2,1
784,17,531606701100400708006," ",6,1
785,17,531606701100400828005," ",1,1
786,17,531606701100400128007," ",1,1
787,17,531606701100401428001," ",5,2
788,17,531606701100400948004," ",1,1
789,17,531606701100400468002," ",4,1
790,17,531606701100401550141," ",1,1
791,17,531606701100401060099," ",1,1
792,17,531606701100400220021," ",1,1
793,17,531606701100400080007," ",1,1
794,17,531606701100400340033," ",1,1
795,17,531606701100400268003," ",4,1
796,17,531606701100400588008," ",5,2
797,17,531606700700200248001," ",1,1
798,17,531606700700200518002," ",1,1
799,17,531606700700200220018," ",1,1
800,17,531606700700201288004," ",1,1
801,17,531606700700200788003," ",1,1
802,17,531606700200001388005," ",4,1
803,17,531606700200003208013," ",1,1
804,17,531606700200000608002," ",1,1
805,17,531606700200002428012," ",2,1
806,17,531606700200003468006," ",1,1
807,17,531606700200001128003," ",2,1
808,17,531606700200001648007," ",1,1
809,17,531606700200002948009," ",1,1
810,17,531606700200000048011," ",2,1
811,17,531606700200001908012," ",1,1
812,17,531606700200000328001," ",1,1
813,17,531606700200002168010," ",1,1
814,17,531606700200000868004," ",2,1
815,17,531606700200002688008," ",1,1
816,17,531606600900501450117," ",4,1
817,17,531606600900500340030," ",1,1
818,17,531606600900501180099," ",1,1
819,17,531606600900500050004," ",1,1
820,17,531606600900500638001," ",1,1
821,17,531606600900500570052," ",1,1
822,17,531606600900500910081," ",1,1
823,17,531606600400101378006," ",1,1
824,17,531606600400100370035," ",1,1
825,17,531606600400101138005," ",1,1
826,17,531606600400101970171," ",1,1
827,17,531606600400101720152," ",1,1
828,17,531606600400101618008," ",1,1
829,17,531606600400100618002," ",4,2
830,17,531606600400100010001," ",2,1
831,17,531606600400101858009," ",1,1
832,17,531606600400100230022," ",1,1
833,17,531606600400101500130," ",5,1
834,17,531606600400100498001," ",1,1
835,17,531606600400100898003," ",1,1
836,17,531606600400100770066," ",1,1
837,17,531606600400100158007," ",1,1
838,17,531606600400101018004," ",1,1
839,17,531606600200002688003," ",1,1
840,17,531606600200000508009," ",1,1
841,17,531606600200000248006," ",1,1
842,17,531606600200002920262," ",5,2
843,17,531606600200000760066," ",1,1
844,17,531606600200001720166," ",1,1
845,17,531606600200001968003," ",1,1
846,17,531606600200000168007," ",1,1
847,17,531606600200000428008," ",1,1
848,17,531606600200002208004," ",1,1
849,17,531606600200001248002," ",1,1
850,17,531606600200002440225," ",1,1
851,17,531606600200001008001," ",1,1
852,17,531606100300100598001," ",1,1
853,17,531606100300100130013," ",5,1
854,17,531606100300100180018," ",1,1
855,17,531606100300100050005," ",1,1
856,17,531606100300100700068," ",1,1
857,17,531606100300100270026," ",1,1
858,17,531605800500300130013," ",1,1
859,17,531605800500300410040," ",1,1
860,17,531605800500301710161," ",4,1
861,17,531605800500300270027," ",1,1
862,17,531605800500300530052," ",4,1
863,17,531605800500301000096," ",1,1
864,17,531605800500301478002," ",4,1
865,17,531605800500301350129," ",1,1
866,17,531605800500300760075," ",1,1
867,17,531605800500301120107," ",1,1
868,17,531605800500300888001," ",1,1
869,17,531605800500301590151," ",4,2
870,17,531605800500300640063," ",4,2
871,17,531605800500300080008," ",1,1
872,17,531605301300202290230," ",1,1
873,17,531605301300200940101," ",1,1
874,17,531605301300200358003," ",1,1
875,17,531605301300201210130," ",1,1
876,17,531605301300200640060," ",1,1
877,17,531605301300200370032," ",1,1
878,17,531605301300200080008," ",1,1
879,17,531605301300200068002," ",1,1
880,17,531605301300201488001," ",1,1
881,17,531605301300202020205," ",4,1
882,17,531605301300200660062," ",1,1
883,17,531605100500200310027," ",4,1
884,17,531605100500200010001," ",1,1
885,17,531605100500200290025," ",5,1
886,17,531605100200001168002," ",5,1
887,17,531605100200000348005," ",1,1
888,17,531605100200002568006," ",1,1
889,17,531605100200001960161," ",3,1
890,17,531605100200000118004," ",1,1
891,17,531605100200001760142," ",4,1
892,17,531605100200001568007," ",1,1
893,17,531605100200002368001," ",4,2
894,17,531605100200002160178," ",4,1
895,17,531605100200000968003," ",5,1
896,17,531605100200000070004," ",1,1
897,17,531605100200000760064," ",1,1
898,17,531605100200000560046," ",4,1
899,17,531605000000000418001," ",1,1
900,17,531605000000000940080," ",1,2
901,17,531605000000002130187," ",4,1
902,17,531605000000000680057," ",4,1
903,17,531605000000000370034," ",1,1
904,17,531605000000001468002," ",1,2
905,17,531605000000000240023," ",4,1
906,17,531605000000000270025," ",4,1
907,17,531605000000000090009," ",4,1
908,17,531605000000001730149," ",1,1
909,17,531605000000002008004," ",3,1
910,17,531605000000001878003," ",1,1
911,17,531605000000000120012," ",4,1
912,17,531605000000001200103," ",1,1
913,17,531605000000000810069," ",1,1
914,17,531604801701101050104," ",4,1
915,17,531604801701101260124," ",4,1
916,17,531604801701102100205," ",4,1
917,17,531604801701102310226," ",1,1
918,17,531604801701100598002," ",1,1
919,17,531604801701100130013," ",1,1
920,17,531604801701100360035," ",4,1
921,17,531604801701101478001," ",4,2
922,17,531604801701100840083," ",1,1
923,17,531604801701100630062," ",1,1
924,17,531604801701100400039," ",4,1
925,17,531604800500001230099," ",1,1
926,17,531604800500000570041," ",1,1
927,17,531604800500000218005," ",1,1
928,17,531604800500002220180," ",5,2
929,17,531604800500004188001," ",1,1
930,17,531604800500002540209," ",1,1
931,17,531604800500001560127," ",1,1
932,17,531604800500000900071," ",1,1
933,17,531604800500003538002," ",1,1
934,17,531604800500001888003," ",1,1
935,17,531604800500003860310," ",4,1
936,17,531604800500003200254," ",1,1
937,17,531604800500002878004," ",5,2
938,17,531604701700700050005," ",1,1
939,17,531604701700701460137," ",5,1
940,17,531604701700702818002," ",1,1
941,17,531604701700702540216," ",1,1
942,17,531604701700700928001," ",1,1
943,17,531604701700703080255," ",1,1
944,17,531604701700703350277," ",4,2
945,17,531604701700701738003," ",1,1
946,17,531604701700701190112," ",1,1
947,17,531604701700702000178," ",1,1
948,17,531604701700700340030," ",5,1
949,17,531604701700700228004," ",1,2
950,17,531604701000200198009," ",1,1
951,17,531604701000201188008," ",1,1
952,17,531604701000202558001," ",1,1
953,17,531604701000200910079," ",1,1
954,17,531604701000200800070," ",5,1
955,17,531604701000204790390," ",1,1
956,17,531604701000202828007," ",1,1
957,17,531604701000203360284," ",1,1
958,17,531604701000203638011," ",1,1
959,17,531604701000200638005," ",1,1
960,17,531604701000204428010," ",2,1
961,17,531604701000203930330," ",1,1
962,17,531604701000201998003," ",1,1
963,17,531604701000200300028," ",1,1
964,17,531604701000205120411," ",1,1
965,17,531604701000204200352," ",1,1
966,17,531604701000205128004," ",1,1
967,17,531604701000201458006," ",1,1
968,17,531604701000202268002," ",1,1
969,17,531604700800100128002," ",1,1
970,17,531604700800100378003," ",4,1
971,17,531604700800100118001," ",1,1
972,17,531604700800100650050," ",1,1
973,17,531604700400000680059," ",4,1
974,17,531604700400001730143," ",1,1
975,17,531604700400001940164," ",1,1
976,17,531604700400001318001," ",1,1
977,17,531604700400000450036," ",1,1
978,17,531604700400001528002," ",4,1
979,17,531604700400000220018," ",2,1
980,17,531604700400000390030," ",1,1
981,17,531604700400000140012," ",4,1
982,17,531604600900500410035," ",1,1
983,17,531604600900501480133," ",4,1
984,17,531604600900500770068," ",4,2
985,17,531604600900500898001," ",1,1
986,17,531604600900501240110," ",1,1
987,17,531604600900501120099," ",4,1
988,17,531604600900500280022," ",1,1
989,17,531604600900500530045," ",1,1
990,17,531604600900500650056," ",1,1
991,17,531604600900501600145," ",1,1
992,17,531604600900500040004," ",1,1
993,17,531604600900501010091," ",1,1
994,17,531604600900500310025," ",5,1
995,17,531604600100000050004," ",1,1
996,17,531604600100002560229," ",1,1
997,17,531604600100000958001," ",1,1
998,17,531604600100003358002," ",1,1
999,17,531604600100000020001," ",4,1
1000,17,531604600100000910083," ",1,1
1001,17,531604400000002848004," ",1,1
1002,17,531604400000000340026," ",1,1
1003,17,531604400000002440199,1,1,1
1004,17,531604400000000760060," ",1,1
1005,17,531604400000000578006," ",1,1
1006,17,531604400000001378001," ",1,1
1007,17,531604400000000090009," ",1,1
1008,17,531604400000002640218," ",1,1
1009,17,531604400000001178007," ",1,1
1010,17,531604400000000978003," ",4,1
1011,17,531604400000001848002," ",5,1
1012,17,531604400000000520040," ",1,1
1013,17,531604400000003058005," ",1,1
1014,17,531604400000001640126," ",1,1
1015,17,531604100200000140014," ",5,1
1016,17,531604100200000360031," ",4,1
1017,17,531604100200000010001," ",4,1
1018,17,531604100200001060088," ",1,1
1019,17,531604100200001860160," ",1,1
1020,17,531604100200000230021," ",4,1
1021,17,531604100200000660053," ",4,1
1022,17,531604100200001660144," ",4,1
1023,17,531604100100001460141," ",1,1
1024,17,531604100100000400039," ",1,1
1025,17,531604100100001720166," ",1,1
1026,17,531604100100001980192," ",1,1
1027,17,531604100100000098001," ",4,2
1028,17,531604100100001200115," ",2,1
1029,17,531604100100002240218," ",4,2
1030,17,531604100100002500244," ",4,1
1031,17,531604100100000680067," ",4,1
1032,17,531604100100000670066," ",3,1
1033,17,531604000000000270019," ",1,1
1034,17,531604000000000188002," ",1,1
1035,17,531604000000000130009," ",1,1
1036,17,531604000000000048001," ",1,1
1037,17,531603700400100578001," ",1,1
1038,17,531603700400100290025," ",1,1
1039,17,531603700400100790074," ",1,1
1040,17,531603700400100050004," ",1,1
1041,17,531603700400100540049," ",1,1
1042,17,531603400100000578001," ",1,1
1043,17,531603400100001390119," ",1,1
1044,17,531603400100000280022," ",1,1
1045,17,531603400100000290023," ",1,1
1046,17,531603400100000560047," ",1,1
1047,17,531601900200003300314," ",1,1
1048,17,531601900200002260213," ",4,2
1049,17,531601900200002520239," ",4,2
1050,17,531601900200000680066," ",1,1
1051,17,531601900200000960090," ",4,1
1052,17,531601900200000120010," ",1,1
1053,17,531601900200002000188," ",4,2
1054,17,531601900200001740163," ",1,1
1055,17,531601900200001480140," ",3,1
1056,17,531601900200002780265," ",1,1
1057,17,531601900200003040291," ",4,1
1058,17,531601900200000300028," ",1,1
1059,17,531601900200001220115," ",1,1
1060,17,531601500500201990180," ",1,2
1061,17,531601500500200550051," ",1,1
1062,17,531601500500204180353," ",1,1
1063,17,531601500500201390129," ",1,1
1064,17,531601500500202780245," ",1,1
1065,17,531601500500201200111," ",1,1
1066,17,531601500500201790166," ",1,1
1067,17,531601500500201000092," ",1,1
1068,17,531601500500202590224," ",1,1
1069,17,531601500500202398007," ",4,1
1070,17,531601500500203188005," ",1,1
1071,17,531601500500200330029," ",4,1
1072,17,531601500500200160014," ",1,1
1073,17,531601500500200808001," ",1,1
1074,17,531601500500200118006," ",1,1
1075,17,531601500500202988004," ",4,1
1076,17,531601500500203980341," ",1,1
1077,17,531601500500200390035," ",1,1
1078,17,531601500500202198005," ",1,1
1079,17,531601500500201590148," ",1,1
1080,17,531601500500200600056," ",1,1
1081,17,531601400000001780169," ",1,1
1082,17,531601400000003390312," ",1,1
1083,17,531601400000002240208," ",4,2
1084,17,531601400000002010190," ",4,2
1085,17,531601400000000230022," ",1,1
1086,17,531601400000001090102," ",4,1
1087,17,531601400000003160292," ",3,1
1088,17,531601400000004540410," ",4,1
1089,17,531601400000000370035," ",1,1
1090,17,531601400000003620332," ",4,1
1091,17,531601400000000860080," ",4,1
1092,17,531601400000000120011," ",4,1
1093,17,531601400000001328001," ",4,2
1094,17,531601400000000620057," ",1,1
1095,17,531601400000002470230," ",1,1
1096,17,531601400000004310388," ",1,1
1097,17,531601400000003850349," ",4,1
1098,17,531601400000004088002," ",4,1
1099,17,531600901300602228005," ",1,1
1100,17,531600901300602708006," ",5,1
1101,17,531600901300603188007," ",1,2
1102,17,531600901300601740143," ",1,1
1103,17,531600901300602948010," ",4,1
1104,17,531600901300604380367," ",1,1
1105,17,531600901300607368015," ",1,1
1106,17,531600901300600120007," ",1,1
1107,17,531600901300603900323," ",1,1
1108,17,531600901300605808012," ",1,1
1109,17,531600901300604140348," ",1,1
1110,17,531600901300604858009," ",1,1
1111,17,531600901300601008002," ",4,1
1112,17,531600901300606328014," ",1,1
1113,17,531600901300600260021," ",1,1
1114,17,531600901300603428008," ",1,1
1115,17,531600901300601498004," ",1,1
1116,17,531600901300601360053," ",1,1
1117,17,531600901300600120008," ",1,1
1118,17,531600901300601980160," ",1,1
1119,17,531600901300606048013," ",1,1
1120,17,531600901300607840464," ",1,1
1121,17,531600901300608088017," ",1,1
1122,17,531600901300600528001," ",1,1
1123,17,531600901300604610389," ",4,1
1124,17,531600901300601248003," ",1,1
1125,17,531600901300603668010," ",1,1
1126,17,531600901300607098016," ",1,1
1127,17,531600901300602460199," ",5,1
1128,17,531600901200502470180," ",1,1
1129,17,531600901200501940140," ",1,1
1130,17,531600901200502518002," ",1,1
1131,17,531600901200501678001," ",1,1
1132,17,531600500700300370037," ",4,1
1133,17,531600500700300850083," ",2,1
1134,17,531600500700301090105," ",2,1
1135,17,531600500700300250025," ",4,1
1136,17,531600500700300730073," ",4,1
1137,17,531600500700301210117," ",6,1
1138,17,531600500700300978002," ",2,1
1139,17,531600500700301570152," ",4,1
1140,17,531600500700301330129," ",2,1
1141,17,531600500700301458001," ",1,1
1142,17,531600500700300300030," ",2,1
1143,17,531502300400200360034," ",1,1
1144,17,531502300400200920082," ",4,1
1145,17,531502300400200640057," ",1,1
1146,17,531502300400200500045," ",1,1
1147,17,531502300400200780070," ",4,1
1148,17,531502300400201200103," ",1,1
1149,17,531502300400201060093," ",1,2
1150,17,531502300400200220022," ",1,1
1151,17,531502300400200080008," ",4,1
1152,17,531502300300104368002," ",1,2
1153,17,531502300300101830169," ",4,1
1154,17,531502300300104578003," ",4,1
1155,17,531502300300102250210," ",4,1
1156,17,531502300300104150391," ",1,1
1157,17,531502300300102670251," ",4,1
1158,17,531502300300101200107," ",1,1
1159,17,531502300300102460231," ",1,1
1160,17,531502300300100150010," ",1,1
1161,17,531502300300103940370," ",1,1
1162,17,531502300300102880269," ",1,1
1163,17,531502300300100990086," ",4,1
1164,17,531502300300101410128," ",1,1
1165,17,531502300300103730350," ",1,1
1166,17,531502300300100420031," ",4,1
1167,17,531502300300100780066," ",4,2
1168,17,531502300300101620149," ",4,2
1169,17,531502300300103310308," ",1,1
1170,17,531502300300100570046," ",1,1
1171,17,531502300300103098001," ",1,1
1172,17,531502300300102040189," ",1,1
1173,17,531501400600200770058," ",1,1
1174,17,531501400600200110010," ",1,1
1175,17,531501400600200010001," ",1,1
1176,17,531501400600200580047," ",1,1
1177,17,531501400600203620296," ",1,1
1178,17,531501400600201538004," ",1,1
1179,17,531501400600202678003," ",1,1
1180,17,531501400600202290177," ",1,1
1181,17,531501400600200390032," ",1,1
1182,17,531501400600202860224," ",1,1
1183,17,531501400600200960074," ",1,1
1184,17,531501400600203058006," ",1,1
1185,17,531501400600201348002," ",1,1
1186,17,531501400600203240259," ",1,1
1187,17,531501400600203430277," ",1,1
1188,17,531501400600201910148," ",1,1
1189,17,531501400600201158001," ",1,1
1190,17,531501400600200308005," ",1,1
1191,17,531501400600200200019," ",4,1
1192,17,531500600000000020002," ",1,1
1193,17,531500600000002620246," ",2,1
1194,17,531500600000001220113," ",1,1
1195,17,531500600000001570144," ",4,1
1196,17,531500600000000240023," ",1,1
1197,17,531500600000000140013," ",4,1
1198,17,531500600000002850269," ",1,2
1199,17,531500600000000750072," ",1,1
1200,17,531500600000002730257," ",1,1
1201,17,531500600000000980092," ",1,1
1202,17,531500600000001450136," ",4,1
1203,17,531500600000001800167," ",4,1
1204,17,531500600000000860081," ",5,1
1205,17,531500600000003090290," ",5,1
1206,17,531500600000001680155," ",1,1
