RDMD_ID,Region,"Household ID","J1 - Family's main source of water supply","WS1 - Family's main source of drinking water","WS2 - Family's main source of water used for other purposes"
710,17,531900200000000930079,02,12,"  "
711,17,531900200000001430122,01,11,"  "
712,17,531900200000000178001,01,11,"  "
713,17,531900200000002930253,01,11,"  "
714,17,531900200000000270022,01,11,"  "
715,17,531900200000002430208,08,31,"  "
716,17,531900200000000670057,01,11,"  "
717,17,531900200000003688003,01,11,"  "
718,17,531900200000003430299,01,11,"  "
719,17,531900200000000420036,02,12,"  "
720,17,531900200000000520045,01,11,"  "
721,17,531900200000001680145,01,11,"  "
722,17,531900200000002188002,08,32,"  "
723,17,531900200000002680232,06,41,"  "
724,17,531900200000001180100,02,12,"  "
725,17,531800100200000090009,04,31,"  "
726,17,531800100200002180195,01,11,"  "
727,17,531800100200001420134,04,21,"  "
728,17,531800100200000850078,01,72,11
729,17,531800100200000660061,01,11,"  "
730,17,531800100200002370214,02,12,"  "
731,17,531800100200001040097,01,11,"  "
732,17,531800100200000280026,01,11,"  "
733,17,531800100200000020002,04,31,"  "
734,17,531800100200001990177,01,72,11
735,17,531800100200000210020,02,12,"  "
736,17,531800100200001230116,01,72,11
737,17,531701600300001830153,05,12,"  "
738,17,531701600300000280022,02,14,"  "
739,17,531701600300002250192,05,31,"  "
740,17,531701600300001200095,05,31,"  "
741,17,531701600300002040174,04,21,"  "
742,17,531701600300000360029,02,12,"  "
743,17,531701600300001410114,05,32,"  "
744,17,531701600300000490041,03,14,"  "
745,17,531701600300001620133,05,31,"  "
746,17,531701600300000158001,03,14,"  "
747,17,531701600300000990075,05,31,"  "
748,17,531701600300002670218,05,31,"  "
749,17,531701600300000570048,04,14,"  "
750,17,531701100300101070100,02,12,"  "
751,17,531701100300102120180,05,21,"  "
752,17,531701100300102540216,02,12,"  "
753,17,531701100300101490137,05,31,"  "
754,17,531701100300103170274,04,11,"  "
755,17,531701100300100860081,01,11,"  "
756,17,531701100300102960254,02,12,"  "
757,17,531701100300100650060,04,21,"  "
758,17,531701100300101700157,04,21,"  "
759,17,531701100300100110011,01,11,"  "
760,17,531701100300100020002,02,12,"  "
761,17,531701100300101910175,05,32,"  "
762,17,531701100300102750236,03,14,"  "
763,17,531701100300100230019,02,13,"  "
764,17,531701100300103380292,01,11,"  "
765,17,531701100200001530140,01,11,"  "
766,17,531701100200000480040,01,11,"  "
767,17,531701100200000630054,01,11,"  "
768,17,531701100200002580245,03,14,"  "
769,17,531701100200000030003,02,12,"  "
770,17,531701100200001980185,01,11,"  "
771,17,531701100200002430230,02,12,"  "
772,17,531701100200001080095,03,14,"  "
773,17,531701100200002730260,01,11,"  "
774,17,531701100200001838003,02,12,"  "
775,17,531701100200002130200,01,11,"  "
776,17,531701100200001380125,03,14,"  "
777,17,531701100200003030290,01,11,"  "
778,17,531701100200001688002,03,14,"  "
779,17,531701100200000180018,03,14,"  "
780,17,531701100200001230110,02,12,"  "
781,17,531701100200000108004,02,12,"  "
782,17,531701100200000780065,01,11,"  "
783,17,531701100200000338001,03,14,"  "
784,17,531606701100400708006,02,12,"  "
785,17,531606701100400828005,02,12,"  "
786,17,531606701100400128007,01,72,11
787,17,531606701100401428001,02,12,"  "
788,17,531606701100400948004,01,72,11
789,17,531606701100400468002,01,72,12
790,17,531606701100401550141,01,11,"  "
791,17,531606701100401060099,01,72,11
792,17,531606701100400220021,01,11,"  "
793,17,531606701100400080007,01,72,11
794,17,531606701100400340033,01,72,11
795,17,531606701100400268003,01,72,11
796,17,531606701100400588008,03,72,14
797,17,531606700700200248001,01,72,11
798,17,531606700700200518002,01,72,11
799,17,531606700700200220018,01,72,11
800,17,531606700700201288004,01,72,12
801,17,531606700700200788003,01,72,11
802,17,531606700200001388005,01,72,11
803,17,531606700200003208013,01,72,12
804,17,531606700200000608002,01,11,"  "
805,17,531606700200002428012,02,72,12
806,17,531606700200003468006,02,72,12
807,17,531606700200001128003,02,72,12
808,17,531606700200001648007,01,11,"  "
809,17,531606700200002948009,10,72,11
810,17,531606700200000048011,02,72,21
811,17,531606700200001908012,01,72,11
812,17,531606700200000328001,01,72,11
813,17,531606700200002168010,01,72,11
814,17,531606700200000868004,01,72,11
815,17,531606700200002688008,01,72,11
816,17,531606600900501450117,02,12,"  "
817,17,531606600900500340030,04,72,21
818,17,531606600900501180099,04,72,21
819,17,531606600900500050004,01,72,11
820,17,531606600900500638001,01,72,11
821,17,531606600900500570052,04,72,21
822,17,531606600900500910081,01,12,"  "
823,17,531606600400101378006,01,11,"  "
824,17,531606600400100370035,01,72,11
825,17,531606600400101138005,02,72,12
826,17,531606600400101970171,01,72,11
827,17,531606600400101720152,01,72,11
828,17,531606600400101618008,01,72,11
829,17,531606600400100618002,02,12,"  "
830,17,531606600400100010001,01,72,11
831,17,531606600400101858009,01,72,11
832,17,531606600400100230022,04,72,21
833,17,531606600400101500130,01,72,11
834,17,531606600400100498001,01,72,11
835,17,531606600400100898003,01,11,"  "
836,17,531606600400100770066,01,11,"  "
837,17,531606600400100158007,01,72,11
838,17,531606600400101018004,01,72,11
839,17,531606600200002688003,01,72,11
840,17,531606600200000508009,01,72,11
841,17,531606600200000248006,04,72,21
842,17,531606600200002920262,04,13,"  "
843,17,531606600200000760066,04,21,"  "
844,17,531606600200001720166,01,11,"  "
845,17,531606600200001968003,01,72,11
846,17,531606600200000168007,01,11,"  "
847,17,531606600200000428008,02,13,"  "
848,17,531606600200002208004,02,72,12
849,17,531606600200001248002,01,72,11
850,17,531606600200002440225,01,11,"  "
851,17,531606600200001008001,01,72,11
852,17,531606100300100598001,01,72,11
853,17,531606100300100130013,01,11,"  "
854,17,531606100300100180018,01,72,11
855,17,531606100300100050005,01,11,"  "
856,17,531606100300100700068,01,72,11
857,17,531606100300100270026,01,72,11
858,17,531605800500300130013,01,11,"  "
859,17,531605800500300410040,01,72,11
860,17,531605800500301710161,01,72,11
861,17,531605800500300270027,01,72,11
862,17,531605800500300530052,01,11,"  "
863,17,531605800500301000096,01,72,11
864,17,531605800500301478002,02,72,12
865,17,531605800500301350129,01,11,"  "
866,17,531605800500300760075,01,72,11
867,17,531605800500301120107,01,11,"  "
868,17,531605800500300888001,01,72,11
869,17,531605800500301590151,02,11,"  "
870,17,531605800500300640063,01,72,11
871,17,531605800500300080008,01,72,11
872,17,531605301300202290230,01,11,"  "
873,17,531605301300200940101,01,72,11
874,17,531605301300200358003,01,72,11
875,17,531605301300201210130,01,72,11
876,17,531605301300200640060,01,11,"  "
877,17,531605301300200370032,01,72,11
878,17,531605301300200080008,01,72,11
879,17,531605301300200068002,02,72,12
880,17,531605301300201488001,01,72,11
881,17,531605301300202020205,01,11,"  "
882,17,531605301300200660062,01,72,11
883,17,531605100500200310027,05,32,"  "
884,17,531605100500200010001,05,11,"  "
885,17,531605100500200290025,03,14,"  "
886,17,531605100200001168002,02,12,"  "
887,17,531605100200000348005,01,72,11
888,17,531605100200002568006,01,72,11
889,17,531605100200001960161,01,72,11
890,17,531605100200000118004,01,72,11
891,17,531605100200001760142,02,12,"  "
892,17,531605100200001568007,01,11,"  "
893,17,531605100200002368001,02,72,12
894,17,531605100200002160178,01,72,11
895,17,531605100200000968003,02,72,12
896,17,531605100200000070004,02,72,12
897,17,531605100200000760064,01,12,"  "
898,17,531605100200000560046,01,72,11
899,17,531605000000000418001,01,11,"  "
900,17,531605000000000940080,04,21,"  "
901,17,531605000000002130187,04,21,"  "
902,17,531605000000000680057,01,11,"  "
903,17,531605000000000370034,01,11,"  "
904,17,531605000000001468002,01,72,11
905,17,531605000000000240023,01,11,"  "
906,17,531605000000000270025,01,11,"  "
907,17,531605000000000090009,04,21,"  "
908,17,531605000000001730149,01,72,11
909,17,531605000000002008004,01,72,11
910,17,531605000000001878003,01,72,11
911,17,531605000000000120012,04,21,"  "
912,17,531605000000001200103,04,12,"  "
913,17,531605000000000810069,04,21,"  "
914,17,531604801701101050104,02,12,"  "
915,17,531604801701101260124,01,11,"  "
916,17,531604801701102100205,01,11,"  "
917,17,531604801701102310226,01,72,11
918,17,531604801701100598002,03,13,"  "
919,17,531604801701100130013,01,72,11
920,17,531604801701100360035,01,11,"  "
921,17,531604801701101478001,03,13,"  "
922,17,531604801701100840083,01,11,"  "
923,17,531604801701100630062,01,72,11
924,17,531604801701100400039,01,72,11
925,17,531604800500001230099,01,72,11
926,17,531604800500000570041,01,11,"  "
927,17,531604800500000218005,01,72,11
928,17,531604800500002220180,05,13,"  "
929,17,531604800500004188001,01,72,11
930,17,531604800500002540209,04,21,"  "
931,17,531604800500001560127,01,72,11
932,17,531604800500000900071,01,72,11
933,17,531604800500003538002,01,72,11
934,17,531604800500001888003,01,72,11
935,17,531604800500003860310,01,72,11
936,17,531604800500003200254,01,72,11
937,17,531604800500002878004,04,21,"  "
938,17,531604701700700050005,01,72,11
939,17,531604701700701460137,01,72,11
940,17,531604701700702818002,01,11,"  "
941,17,531604701700702540216,01,72,11
942,17,531604701700700928001,01,72,11
943,17,531604701700703080255,01,72,11
944,17,531604701700703350277,02,13,"  "
945,17,531604701700701738003,01,72,11
946,17,531604701700701190112,01,72,11
947,17,531604701700702000178,01,72,11
948,17,531604701700700340030,01,72,11
949,17,531604701700700228004,02,13,"  "
950,17,531604701000200198009,01,72,11
951,17,531604701000201188008,01,72,11
952,17,531604701000202558001,01,11,"  "
953,17,531604701000200910079,01,72,11
954,17,531604701000200800070,01,11,"  "
955,17,531604701000204790390,01,72,11
956,17,531604701000202828007,01,72,11
957,17,531604701000203360284,01,11,"  "
958,17,531604701000203638011,01,72,11
959,17,531604701000200638005,01,72,11
960,17,531604701000204428010,01,72,11
961,17,531604701000203930330,01,72,11
962,17,531604701000201998003,02,72,12
963,17,531604701000200300028,01,72,11
964,17,531604701000205120411,01,11,"  "
965,17,531604701000204200352,01,72,11
966,17,531604701000205128004,01,72,11
967,17,531604701000201458006,02,72,12
968,17,531604701000202268002,01,72,11
969,17,531604700800100128002,01,72,11
970,17,531604700800100378003,01,72,11
971,17,531604700800100118001,01,72,11
972,17,531604700800100650050,01,72,11
973,17,531604700400000680059,01,11,"  "
974,17,531604700400001730143,01,72,11
975,17,531604700400001940164,01,72,11
976,17,531604700400001318001,01,72,11
977,17,531604700400000450036,01,72,11
978,17,531604700400001528002,01,12,"  "
979,17,531604700400000220018,01,72,11
980,17,531604700400000390030,01,72,11
981,17,531604700400000140012,01,72,12
982,17,531604600900500410035,04,12,"  "
983,17,531604600900501480133,04,72,21
984,17,531604600900500770068,02,72,11
985,17,531604600900500898001,04,72,21
986,17,531604600900501240110,01,72,11
987,17,531604600900501120099,04,72,72
988,17,531604600900500280022,01,72,11
989,17,531604600900500530045,04,72,21
990,17,531604600900500650056,01,72,11
991,17,531604600900501600145,01,72,11
992,17,531604600900500040004,01,72,11
993,17,531604600900501010091,04,21,"  "
994,17,531604600900500310025,04,72,21
995,17,531604600100000050004,01,12,"  "
996,17,531604600100002560229,01,11,"  "
997,17,531604600100000958001,01,72,11
998,17,531604600100003358002,01,11,"  "
999,17,531604600100000020001,02,12,"  "
1000,17,531604600100000910083,01,11,"  "
1001,17,531604400000002848004,01,11,"  "
1002,17,531604400000000340026,01,72,11
1003,17,531604400000002440199,02,72,12
1004,17,531604400000000760060,01,11,"  "
1005,17,531604400000000578006,01,72,11
1006,17,531604400000001378001,01,72,11
1007,17,531604400000000090009,01,72,11
1008,17,531604400000002640218,01,11,"  "
1009,17,531604400000001178007,01,72,11
1010,17,531604400000000978003,01,72,11
1011,17,531604400000001848002,01,72,11
1012,17,531604400000000520040,01,72,11
1013,17,531604400000003058005,01,72,11
1014,17,531604400000001640126,01,72,11
1015,17,531604100200000140014,02,72,13
1016,17,531604100200000360031,02,72,12
1017,17,531604100200000010001,04,21,"  "
1018,17,531604100200001060088,01,11,"  "
1019,17,531604100200001860160,01,11,"  "
1020,17,531604100200000230021,04,21,"  "
1021,17,531604100200000660053,04,14,"  "
1022,17,531604100200001660144,05,42,"  "
1023,17,531604100100001460141,01,72,11
1024,17,531604100100000400039,04,21,"  "
1025,17,531604100100001720166,04,21,"  "
1026,17,531604100100001980192,01,11,"  "
1027,17,531604100100000098001,05,21,"  "
1028,17,531604100100001200115,01,11,"  "
1029,17,531604100100002240218,04,21,"  "
1030,17,531604100100002500244,03,13,"  "
1031,17,531604100100000680067,04,21,"  "
1032,17,531604100100000670066,04,31,"  "
1033,17,531604000000000270019,01,72,11
1034,17,531604000000000188002,01,72,11
1035,17,531604000000000130009,01,72,11
1036,17,531604000000000048001,01,72,11
1037,17,531603700400100578001,01,72,11
1038,17,531603700400100290025,01,72,11
1039,17,531603700400100790074,01,11,"  "
1040,17,531603700400100050004,01,11,"  "
1041,17,531603700400100540049,01,72,11
1042,17,531603400100000578001,01,72,11
1043,17,531603400100001390119,01,11,"  "
1044,17,531603400100000280022,01,72,11
1045,17,531603400100000290023,01,72,11
1046,17,531603400100000560047,01,72,11
1047,17,531601900200003300314,01,11,"  "
1048,17,531601900200002260213,01,11,"  "
1049,17,531601900200002520239,05,11,"  "
1050,17,531601900200000680066,02,72,12
1051,17,531601900200000960090,05,12,"  "
1052,17,531601900200000120010,01,11,"  "
1053,17,531601900200002000188,08,81,"  "
1054,17,531601900200001740163,01,11,"  "
1055,17,531601900200001480140,05,32,"  "
1056,17,531601900200002780265,01,11,"  "
1057,17,531601900200003040291,06,42,"  "
1058,17,531601900200000300028,01,11,"  "
1059,17,531601900200001220115,05,32,"  "
1060,17,531601500500201990180,01,72,11
1061,17,531601500500200550051,01,72,11
1062,17,531601500500204180353,01,72,11
1063,17,531601500500201390129,02,13,"  "
1064,17,531601500500202780245,02,12,"  "
1065,17,531601500500201200111,01,72,11
1066,17,531601500500201790166,01,72,11
1067,17,531601500500201000092,01,72,11
1068,17,531601500500202590224,01,11,"  "
1069,17,531601500500202398007,01,72,11
1070,17,531601500500203188005,01,72,11
1071,17,531601500500200330029,02,72,12
1072,17,531601500500200160014,01,72,11
1073,17,531601500500200808001,01,11,"  "
1074,17,531601500500200118006,01,11,"  "
1075,17,531601500500202988004,01,72,11
1076,17,531601500500203980341,01,72,11
1077,17,531601500500200390035,02,12,"  "
1078,17,531601500500202198005,01,72,11
1079,17,531601500500201590148,01,11,"  "
1080,17,531601500500200600056,04,72,21
1081,17,531601400000001780169,01,11,"  "
1082,17,531601400000003390312,04,21,"  "
1083,17,531601400000002240208,02,12,"  "
1084,17,531601400000002010190,01,12,"  "
1085,17,531601400000000230022,06,41,"  "
1086,17,531601400000001090102,01,11,"  "
1087,17,531601400000003160292,05,21,"  "
1088,17,531601400000004540410,06,41,"  "
1089,17,531601400000000370035,06,41,"  "
1090,17,531601400000003620332,01,11,"  "
1091,17,531601400000000860080,01,11,"  "
1092,17,531601400000000120011,06,13,"  "
1093,17,531601400000001328001,04,72,21
1094,17,531601400000000620057,01,72,11
1095,17,531601400000002470230,04,31,"  "
1096,17,531601400000004310388,01,11,"  "
1097,17,531601400000003850349,04,21,"  "
1098,17,531601400000004088002,02,12,"  "
1099,17,531600901300602228005,01,72,11
1100,17,531600901300602708006,01,72,11
1101,17,531600901300603188007,01,72,11
1102,17,531600901300601740143,01,72,11
1103,17,531600901300602948010,04,21,"  "
1104,17,531600901300604380367,04,72,11
1105,17,531600901300607368015,01,72,11
1106,17,531600901300600120007,01,72,11
1107,17,531600901300603900323,04,21,"  "
1108,17,531600901300605808012,01,72,11
1109,17,531600901300604140348,01,72,11
1110,17,531600901300604858009,04,72,21
1111,17,531600901300601008002,01,11,"  "
1112,17,531600901300606328014,01,72,11
1113,17,531600901300600260021,01,72,11
1114,17,531600901300603428008,01,72,11
1115,17,531600901300601498004,01,11,"  "
1116,17,531600901300601360053,01,11,"  "
1117,17,531600901300600120008,01,72,72
1118,17,531600901300601980160,01,72,11
1119,17,531600901300606048013,01,72,11
1120,17,531600901300607840464,01,72,11
1121,17,531600901300608088017,01,91,11
1122,17,531600901300600528001,01,72,11
1123,17,531600901300604610389,04,72,21
1124,17,531600901300601248003,04,21,"  "
1125,17,531600901300603668010,01,72,11
1126,17,531600901300607098016,01,72,11
1127,17,531600901300602460199,04,72,21
1128,17,531600901200502470180,01,72,11
1129,17,531600901200501940140,01,72,11
1130,17,531600901200502518002,01,72,11
1131,17,531600901200501678001,01,72,11
1132,17,531600500700300370037,01,72,11
1133,17,531600500700300850083,01,72,11
1134,17,531600500700301090105,01,11,"  "
1135,17,531600500700300250025,01,72,11
1136,17,531600500700300730073,01,72,11
1137,17,531600500700301210117,01,72,11
1138,17,531600500700300978002,01,72,11
1139,17,531600500700301570152,01,72,11
1140,17,531600500700301330129,01,72,11
1141,17,531600500700301458001,01,72,11
1142,17,531600500700300300030,01,72,11
1143,17,531502300400200360034,04,72,21
1144,17,531502300400200920082,04,21,"  "
